"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,593.426684709775,0.518528523093664,0.178068181597837,503.026578978693,2.91310954999085,0.017941866670526,363.254377806004,0.0497608093778581,509.113111876346,563.614689200229,0.142445085068175,339.224560947119,2.40390090794688,472.368037370688,538.699750721647,1.81342926750949,0.0749315355599265,472.691861471945,2.59147350482681,1.31568295534362,792.756475001459,0.193452209613724,518.846260526149,0.00104681873369827,535.685355011711,3.98704652980371,0.256379753762189,0.734539694958471,1.85556563462831,1.71159957619557,1.05982130008783,1.72441877559913,442.502113554984,860.990973665856,1.34054937143151,650.463182410068,0.334831605978593,0.635318802776737,828.920822049374,637.889411541651,659.054297654152,0.124924653249991,540.411186034757,0.584972855937508,0.180747512331664,0.108710291954822,901.598953176915,0.328426882604617,0.96721490103414,4.34662808916346
1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,311.072637001807,0.503105692738245,364.513312260488,0.102098234968935,0.373210700410937,379.453724396957,1.30212670045057,491.295903730159,0.0221115815568282,0.315716809681817,529.904471667058,439.964038924271,495.534019602197,315.410121287689,308.683565108631,653.358002677541,298.332940988394,0.157819790265876,5.87290612042409,1.22578000216708,825.807711605742,1.8641529198851,2.66674620093841,1.94316915940374,0.0651205985141132,2.14685157958638,3.44783793698139,0.0648257991348373,501.69549341438,0.196808155518056,0.554869426416758,689.155043210565,514.354324117759,0.000482853812059147,0.00929346399675524,0.265525321877362,668.842139195613,1.25925020956379,1.88354097799959,0.252472550386756,0.00177816479754256,0.0789830905081317,0.0907592538486597,268.710330014923,467.955145229672,221.710144543566,1.12976502039282,558.588763499742,0.589969597797904,0.83152634194289
0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1.02882591973685,422.686031755521,5.23760862892482,0.916395555387908,672.392034784411,0.0174511885213633,0.23888046423076,428.8695431872,627.336181469185,413.222017322485,0.163582025572055,400.591045189194,0.115855969450195,0.156167821821896,0.00624751157442915,0.000900082165117055,1.68752032449947,0.615535787250337,0.0863612194407324,499.780839691967,0.233994979462295,0.143519639643387,0.642516766364224,762.148445323204,1.69941707648445,0.277283928930274,0.524634172610376,0.00047099807216,634.900448110322,0.38935117514302,628.78987059261,367.961297426148,0.855151549721995,493.137278947304,1.2504929145507e-06,575.779290165604,535.312302123302,0.341029606816051,491.905691219712,466.938767972127,0.00562103051458962,0.679166396848359,433.841014546766,0.274591779926254,532.663602984851,500.306012308823,0.552963748917705,1.22154206784649,1.30519881200098,354.588049288258
1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,724.350217545158,500.003037617152,499.828324428012,0.729024406171675,566.670731460141,0.0196885977676402,634.00260591446,0.451669682472584,0.514086672912981,0.200319471359649,518.722184497156,0.202523847264501,0.228551644387608,1.43570051318522,561.693247312913,371.229982186896,0.229677861686469,0.038009233693856,1.84117427658123,928.800720539747,1.8359787779566,471.8284460544,0.725669431501728,937.241362888547,0.101535872690874,0.0304072746378097,211.245679276089,2.26533613515471,0.431392705981466,579.221830645105,0.0601802506422473,449.543556401486,0.277701320524898,1.73767785615064,857.817977592675,1.46673244804811,542.107021940781,516.962258333382,2.49228128147138,1114.08159338051,0.441587544424578,2.48129686197058,0.755249690847563,636.531817756563,0.444674911538186,0.782691552242227,599.314520700912,2.02883315626013,0.349771383449024,1.1430051894713
0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.303801336280799,598.811487451044,579.802108816568,0.292974903906952,0.19276772722742,5.79356890175609,405.709899246516,5.98859953377428,555.615508924826,497.25561624193,457.998846777049,521.721905856443,1.14176109099651,0.216103257558075,710.87757936374,395.434248530701,0.322698178394376,0.946519091096206,806.736116975482,0.904065046189544,564.352926487281,644.275452730746,2.05023491087024,1.75458634043446,0.0135590616796435,559.203485354302,317.543903148841,440.365880273508,0.0384033867217113,557.226902587037,7.89850359344791,0.0327243832796285,2.84457794295895,1.36442343851309,0.956759018820435,743.076036097261,0.922756854796035,725.877877251287,0.539099035847585,4.41695979677411,618.795931637783,4.65821093165789,479.728726666347,0.122990338063573,0.245448391967557,0.202252653956521,0.758567600413244,2.60441731811511,0.092216660411168,0.448032874640262
0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,4.32804413150893,815.77750097512,504.459445026123,6.19493998567191,0.14491107243839,0.084182117209707,558.089501175083,511.266451951924,2.85559018374977,601.653674851675,0.178745832336517,0.873957829601409,1.33085929100037,414.360063779771,0.904895491982415,0.866017425194514,0.0711475686625818,695.121797538465,0.0051651627195497,0.39494800432567,693.134625946256,474.118818970226,0.630891312947369,0.0648612152654096,495.891665310263,0.704200313788192,517.143551723686,0.0710994198177559,0.745118922451638,551.93576944674,0.308274133904433,0.304743603434872,567.177880256765,417.016368057242,1.94785414212856,557.633047249132,6.62074051713341,0.853777209828081,3.07733049796366,0.0332040595619674,1.20715921442797,0.0031315388486064,0.295791537383593,379.074060546997,618.773419671553,571.276896096371,0.193909327772531,0.390883359015561,337.649517486378,421.55136554558
0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0.0980312612070975,495.524882128628,331.001559688735,0.177196106050587,8.52632140007768,400.32965358398,0.0464396516345005,487.358830251473,2.45420959552189,0.107195828657154,0.136619701678114,693.788643275587,0.0201960592669366,4.49410722488562,486.323482212369,356.160130218939,0.782198302171537,2.94901396144155,488.597531463433,613.642321379307,0.0289302317892179,611.774112749129,0.0964318858652859,522.552339831714,0.190297444133307,429.924796782445,0.151225882775407,900.022685309844,0.0145636596140548,0.0167509302500548,508.61450881797,1.08421999015923,0.0366734240429878,0.960132714677457,4.27612994664037,0.115877364471316,0.638138472956257,6.77517206934908,496.998319668585,0.984712062353424,0.081747490451221,329.021156636874,406.839139406711,602.860858425795,1.05890365193136,0.0977101215977427,0.857765526528965,486.984983569797,0.0302344527144669,660.489175199958
1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,819.225370533538,0.00456007689422222,581.3646131917,521.170026338088,2.32774098180835,424.060089507263,480.759145540729,1.72119740618757,724.977827547728,0.0972924098887233,378.799116269276,1025.09513715048,0.104414526439768,0.0141708054138689,432.707191405348,0.0202050259985072,0.0213757082857455,0.028787122681706,544.574120018221,4.35699965244135,1.17767863699351,338.464598314299,0.179496366059084,0.934009904360437,0.133327567494916,0.414836861154299,5.1340607214056,0.0198096685559221,603.758221769392,0.0233647490040312,629.926341643204,471.713595239282,0.496331815491885,434.793168767555,427.221798304544,0.0179118157277571,0.85521956850971,0.158459415926245,580.345626241172,559.001225495247,1.07702374884809,268.604034228339,1.21288492283736,2.47888647671471,1.08571494957505,0.0123477857629268,908.215908365618,2.03552822794541,8.34451120003587,1.54352245324094
1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,465.730335857432,615.987945762475,436.179439397593,5.31733996133653,3.80385708446352,823.161915220646,0.0162925330712369,1.69459818479481,1.02580670067448,2.79418301322346,3.17261964391241,623.9852540331,0.0372418593575503,523.374854972565,0.15395637571487,421.119507539645,0.00668785934135485,520.149501701067,983.562922101246,0.17489951273626,0.115727191330734,455.817010075571,0.269981407844625,649.169900768917,1.68034723138703,528.622988622112,5.92283825738423,975.433084475282,4.17045734335829,544.537334398098,0.0686087342054407,2.05095473365213,0.0583497941361202,0.233363305353464,348.027567642901,0.0111941189838944,532.589599443094,0.294666185755091,0.839560260580356,963.086263891034,0.0123811852051858,6.15861592684519,337.749191723213,423.768702453691,590.345931572058,0.258073869923464,0.341077065530044,0.00212898261315786,2.02996807626027,0.151844594669228
0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0.175169996309933,0.045439414600196,0.100187517972472,0.00616484398096873,2.02040436759216,529.180345959607,488.453054929107,545.672848185245,638.229189647388,462.283400919313,0.00418314530656971,548.456184944684,515.182641100614,6.49199314466387e-05,433.811286122869,0.488613699735879,7.49241480609385,0.00923418492948258,437.889204478932,0.0965138727976864,0.117380467556018,0.831991730169875,0.362526754724058,713.508978709267,0.0618086026960327,0.596071379376781,0.0713858970207184,1.27111413513819,1.11496403344859,3.34615392424348,605.412018235891,1.083108852127,282.210271369272,434.038786378702,0.103672182304763,0.280775490126871,0.0164597105557505,0.602898708728731,370.581320880016,826.950024649011,0.676247858186343,294.879197950571,457.179670259276,0.331790020386279,2.92072360101747,519.968998542558,0.0555196213069848,449.146733375574,0.383409462124291,597.840346703583
