"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,490.478329120069,0.617835095836313,2.92607015842736,327.203075296376,0.104884049532529,2.64788764407581,473.742743469208,2.97571999223942,656.720167921337,424.463438498325,1.05029948656795,617.483906750199,0.216461750758072,380.639780550295,307.818546099944,0.947485137425588,0.362591412732627,361.542268411247,0.228526278767731,0.591800326560019,458.194584456921,0.000219885743376835,370.875467447072,0.348386027961169,211.386363852572,2.41871394439499,0.501928293513402,0.0406942845922913,1.57268067351765,0.103207603336614,3.60825387678108,0.354167865873933,438.064162502536,438.17428321893,0.550771097103734,250.429718600671,4.03150591020722,0.132315965679709,475.685018283393,374.712428142948,240.070596081621,10.6116270483835,513.522634084256,0.422873616527113,0.42361313809738,0.0703873646555166,379.499277362461,0.0411699893159039,0.282183611354071,0.787257256264866
1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,457.036637836735,0.710946963615697,466.238910125988,0.576815376390527,1.96455520682889,248.991174708252,0.134190527172109,465.106903714037,0.315141062151497,5.88683731918218,444.928558517471,416.805955458013,353.945289159945,329.625077907202,370.495640929845,390.595446014802,525.37483636903,0.073261703127173,0.108451506075312,1.07592517109651,466.403936297398,0.045437476943448,0.786035985305034,0.0950930955034437,0.144771738611439,0.404663767810121,0.00601902245148267,9.94493764968672,298.398615066267,2.16895186091074,0.233049603045401,426.654902412776,477.846124531551,1.24943313582708,0.369597548274101,0.542503414485736,478.514188714797,0.0186995148651476,1.60042970137226,0.135961406758724,1.4771304282242,0.59292602893197,0.0353319354795758,351.740423179537,377.546217515893,301.966821931241,2.56746855754091,230.410912414363,1.56958373813745,0.127497630632206
0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0.453214547631433,395.906689675446,3.20719110594791,0.377360290386946,358.99916553187,3.99863785121295,1.96101348254865,346.908815060525,258.890548162007,311.418428668718,0.518966450813195,547.126194723602,0.277097345287302,0.297164345055307,0.00576320009224673,0.0318708305314885,1.46015456836358,1.78930710595432,3.61645567652522,435.413476552888,0.547032827603743,0.0211346343618288,0.790946798735263,406.751562516161,0.817662863640749,4.52057442452519,0.888945912585882,0.252028930164897,927.361240566408,0.527537625525497,648.843994626668,332.909464036749,0.0623767302888609,496.384813585484,0.318384240512955,421.856217889906,491.954654416401,0.0570280995718804,446.031120959728,397.202361177529,0.0355091741423621,2.70709714561599,337.94106270793,0.208274510777983,361.154699166107,429.247610876767,0.171995402639823,0.9411014566017,0.895361465561336,469.66848237359
1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,419.34402069201,361.036510979009,528.211063583758,0.115416631946346,429.758891813899,0.877788228436657,335.79296732013,1.81043034370043,0.341324587199097,2.82829653093108,391.361321208048,0.737559777714409,0.439180388233581,0.00598702880279234,292.831353001883,408.352062485672,0.313666611113035,4.52920437033231,0.290410438939489,272.063606007115,0.587825372182351,584.808192028151,3.1386497714592,462.639040493324,3.2698387152268,4.67031679181025,380.978236260098,0.0117046615514482,0.0385859946970868,280.587027189805,0.153010564809961,598.344856967902,3.1691584354121e-05,0.478840931322793,478.468535171356,2.23070690493978,668.674948406259,395.646002669463,0.0822243293467864,378.162134834205,0.0445730143271703,4.3379004347812,2.29977442986819,315.588249259957,1.54466781104338,0.465977568992116,576.067749159309,0.624649918222076,0.35237560998371,0.0374062453267925
0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0011072371460159,392.522602680307,277.856729186132,0.3168902437817,0.709813991883152,0.907233157865903,348.966432270691,0.0309177321714742,334.063321531309,349.477971670596,341.286102536742,502.81452086195,0.128095534494378,0.00944864289499492,374.627351997015,378.136422339651,0.131469968009469,0.0131029925257735,426.253531931749,0.0131982683747083,248.565578982198,319.190413667523,0.0298955433265746,1.05004931123483,0.058286582804385,751.198605176827,485.297668583585,329.844361770032,0.157093353801542,572.006018577057,0.0657530571220377,4.20644312358763,0.86854702244932,0.961969255618897,0.157636883362557,409.251011273038,5.59486453445618,540.004914411018,2.65329556382358,0.28674173105901,317.129731143357,0.000249720270403486,382.894565874304,1.30073256187961,0.020806112950595,0.271440505297164,0.111171035291136,0.0573249769206541,0.472432917810011,0.0604228219858669
0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,2.09287077502267,273.518733508845,347.773712349567,0.0449110563406521,0.0707044793346085,0.875128173691337,229.563525683,553.169304605763,0.453042725984915,396.107494772873,3.56756176811007,2.29302022266847,0.377947132099621,405.054041487526,0.970183696414324,0.182620352855338,1.09992510774737,713.507998890516,0.760250319325678,0.536841703382038,301.584893080356,527.359337680093,0.494617717117194,1.12534561630036,469.132023635157,1.74608926997166,356.023758974447,0.482135647912628,4.73713126103212,459.303473709903,0.0578076391948343,0.0817918561713213,550.421062492241,417.764012967155,1.42057695475205,379.868242529499,0.000540194039558628,0.745840939197137,0.00241428661661303,0.0751516771927072,1.11107913617843,1.00995459650142,0.00945690533694687,262.956911525165,257.069824169544,332.302572958321,0.165727184326329,0.272702219947632,417.17468818434,472.552473958442
0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0.240876629224772,435.512142919229,251.080760906965,4.23986232673678,3.96805837903071,467.07799296234,0.0345400546727888,349.045550304395,0.0321538229153475,2.26994625392649,0.037183660610026,509.926030904593,0.447706648579469,0.153056438535259,448.587366173005,572.883238685413,0.00104802262421799,0.150573368188134,500.216998408208,490.054770706716,0.188140942172367,789.50543642343,0.0385968652562951,449.003893892716,0.343213111041678,404.489942014353,0.06604485481148,357.490339586297,2.83117986108493,0.314177836596627,625.959761190868,0.115367061641336,0.00520829428160141,0.183452860331954,0.00695511578805963,1.39784586850988,1.74382257579566,1.21362145409466,609.61116309165,0.502517333242622,1.8542426130939,384.826149511877,375.344859234367,547.314650524409,0.000659615817085069,0.011907545549775,0.254216435456101,498.593431056675,0.0243768598727456,539.961310064539
1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,319.161842161087,1.47806334880966,679.299728761431,510.791456520803,0.367636446729648,598.737860792849,334.25841614137,0.354760079873358,439.40315888825,0.254860002712917,538.114978744487,407.942223329917,2.9489703182212,0.155516789102876,228.004206434832,0.141744869253898,2.48064245692308,0.47196304721956,274.560150385349,0.0561190619654326,0.0325434934752593,312.650717030395,1.02390717737717,0.831569467079248,2.85906287413741,0.0650724834347329,0.438903679502346,0.411589392118117,451.781433302186,0.623328273333755,387.571113427783,641.000417720364,3.33376533010994,430.20976909137,405.496256881396,3.93109554593548,2.90544034890331,1.98310869164629,327.058887572826,351.649915098845,0.513068511210349,266.276000428714,0.497134198911681,0.773175287438335,0.849475736569161,2.52101406308293,415.634585160581,1.07722998222812,1.43746763850777,0.146161715508583
1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,475.387674351136,562.920072374422,356.787343384276,0.019567213259279,0.808281979986305,298.34583979359,0.179175691180717,0.027913991210653,0.268184950313753,0.197893283865596,1.15974664840485,732.45281852636,0.653074006045131,292.460530312454,0.000210267160127842,311.117215147915,1.95995734348867,464.314020454979,632.883015455316,0.1711851470684,1.77041487021097,347.576935688593,0.013090880719119,383.002788058421,0.257008266351022,287.09449790596,0.0484594335878228,240.29470484486,0.954761055613289,430.032489980314,0.336363514937261,0.0889681724897855,0.0015909193839434,0.0036115459862458,300.11993951376,1.01500595848188,300.492728542423,0.678862867393946,0.842910389721396,379.684893525359,0.0223171269801696,3.16573227805532,377.208196457818,361.733332175934,360.942434641452,1.73816055530199,0.307682314985641,0.0578021315768638,0.0217445539396977,3.35993176285274
0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1.16819203871546,0.477035142069781,0.412767918308987,0.154061182380815,3.30749905344192,371.82916304712,283.432065137842,467.80420267011,411.462493083508,450.574835529193,0.0543367341233534,801.709817222961,662.059783138485,2.97968976961442,480.392740965317,0.629196096457235,0.0122054402445428,1.61358902647169,328.873783379202,0.110036026557736,0.00618198230256439,0.434136265405186,0.0291679849526645,451.430642031033,0.743133524737686,0.0313159518415205,0.288128864978262,1.59834173425509,0.00267671042797701,0.161671165919756,315.347801388018,0.353310004560853,363.120890564818,384.378410428985,0.111280014299496,0.00964494571212526,0.0533612539685464,2.42251020001447,378.63256218175,405.520002690399,3.4427129177858,726.491150442488,388.382833424738,2.64857098313837,0.435434219382159,326.968316049941,3.11399601094536,396.498406565644,0.733582755688303,655.967713880939
