"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0.588976034242251,255.77567514142,0.0525373908570828,364.436633821245,376.931139081162,0.303685960034272,1.90133332161372,310.907709967526,0.676679031863387,0.000226332877218738,0.0279864684479207,0.470865566325529,385.411544689582,3.51051650798968,0.888320647923138,222.401253424586,0.318790691011372,272.92444466558,0.0273598323788065,0.664207261060028,0.824080967017494,0.201438205617137,0.648577970829592,227.095539830284,3.6484106380783,245.481740575184,377.65451387639,301.154710352846,2.01751958031127,0.38741767104284,395.196200655546,0.247143432274015,0.783170089866076,220.380029470635,0.119997338745861,1.45651190617627,259.869886467858,0.0463308837631757,175.904354650564,0.235815161010123,250.416460441306,0.00210525930174299,0.0031487633435745,0.00733738429153163,352.664671408968,254.799894645669,260.260031348486,0.0901277734706127,340.558461367036,1.40717963030693
0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.00539225303873536,0.388521430096716,182.108530816615,213.514893912631,210.548924796225,259.544672388819,0.269822687712917,1.24523291023218,4.604714927945,249.857753382348,382.653122408239,198.399638566498,364.576964189921,0.279778093136656,291.862980596882,0.103856596631658,273.842938882572,0.179993243018089,0.449845639190244,0.343129707537059,0.129293699141954,269.03477609956,259.71393862958,371.124625193219,0.0758594016604093,3.18388729604499,2.00909301399099,0.595646209571441,266.744714603249,0.0818525848203535,0.269042103799052,180.230630267939,0.00198273304317809,1.15897241272592,0.020220507274189,274.131002752696,194.264169885189,0.240618040505751,0.285780786648502,1.81151658991735,259.733527167424,1.20343623722056,451.699806066814,0.505267731935078,0.0166410958648839,1.52169264254735,4.05537592100404,0.0369227308107156,0.641099868205401,377.784059640901
1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,494.129929836611,2.4097089560745,273.810004010601,0.610321700196778,481.563820570482,0.912368586269395,0.984432184606135,444.392523857461,251.425289280006,1.92889371922342,232.534546365234,0.168757979948623,0.00080766740393301,414.57727086483,0.728964504106443,310.998469777664,0.703375929272511,0.489631681921196,0.340999949384354,137.53381971929,0.275111205794474,2.21260183365496,274.469653355568,1.55222065312569,415.283039868278,559.386952055042,0.195614937278378,397.972680514097,1.55753245082076,0.0362421998036098,2.28745189107372,0.674557616725906,231.231482923242,0.114454731232968,399.845499739582,0.0161079608446926,315.69612785143,1.80896361800046,0.61028011590156,0.794325440084094,234.776071432987,3.43882494150512,333.069222117447,0.0327632042497044,0.273012110115928,3.82519972942191,305.002716128625,0.128235757487573,1.0586384788952,408.967432655951
1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,246.045154445992,400.288515639538,1.14115990162986,0.850948477253041,355.975763086262,0.537045478057053,0.380835435328208,0.277515913707134,0.228229188833211,251.761724985027,0.249809540433716,213.16677380914,1.1312062964106,0.0722867801969187,1.16320572397865,0.226866309903812,0.166401310407764,5.08653568039063,1.78436104066998,303.332455549836,266.64802925162,0.482822236698098,191.182753000781,4.11857261080638,467.817422312596,237.120715082283,1.07682450450454,4.47972752226633e-07,0.289902035164687,1.52517899955808,0.161944634223119,520.650685573315,4.37052011559081,473.14019376301,1.50012039754893,0.142347633728605,149.480140115008,352.363863651389,0.727621036627738,0.0788261371361614,0.145611800816141,268.982285831883,430.434716728498,315.6019028236,0.0149863911661896,253.717406794018,498.336786722832,0.0482265914266691,2.00657157669525,350.108986553882
0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,3.98805665684131,0.922909448303471,232.035352135174,0.580504399593224,0.169642213786233,0.980749436548876,0.0915712259929933,244.108907796601,0.662569976684381,0.269915375917435,3.02265627698239,0.383139191038254,225.756303328512,281.228019445974,321.698410821762,3.97155252207119,362.651759138514,0.707324142509265,387.812894309176,313.243724891863,354.589666372095,1.86310717258789,0.00146623902980991,276.126500196828,367.726616714944,0.104754495649217,323.616388646136,2.84849096180153,2.37136830828467,424.126911195346,1.27681736001182,0.0221081841107207,252.342256997075,0.0227290108962279,0.106762280007274,0.00646716718529206,0.0295055855060582,559.031202756948,1.18868604269505,272.162064577232,2.54916548381152,0.857539351576406,424.973528516359,0.0513481679492998,0.146832256240032,265.305199613529,208.362471007427,403.266530688459,0.540914892890669,1.52812887282289
1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,327.911277654452,0.808240679278924,1.69008941566199,331.721139913936,297.996441324621,270.712478387798,0.0428820901274776,0.0319124521433878,1.06237290526497,387.841860500238,0.0197818702897621,1.45902979379343,0.00384615770178698,1.24334001858188,0.0257766840190925,0.910995847410618,343.736077107145,1.27418145652712,0.0118774835565318,287.611115229075,229.039405234993,198.929625522213,0.124734391009952,0.024286007524438,337.251327779336,1.57367233047012,321.502729874238,0.774692934134237,0.224566943441232,277.738874627527,0.0805941564507293,1.00317392915076,396.751956815146,5.49743133915592,1.20918777356189,0.242559934643623,0.310752043162665,4.7813333216634,309.027087624224,191.386432485605,0.185358202368775,309.245533449416,0.154434363570317,323.111980644829,321.498142426834,1.61808086667884,261.414522171094,2.86621283090744,2.81326558903834,476.94656450519
1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,394.176794830936,0.382552673677878,0.883161022417084,269.258295018152,0.0466665532022716,594.753613504642,0.068050181612989,3.41980216603793,1.61922796258887,0.311737761464428,219.985625354553,229.129056673684,472.893708525245,0.588978948246904,0.455573688444701,239.33365820888,272.723183215877,0.465122648904412,0.0368821681943245,261.38993322241,227.970268491619,1.16685913220601,1.13576801587374,2.73291173686198,0.0178078992182691,1.39351924525658,0.141885338572251,396.749696040795,184.163997915477,274.141178661418,1.68917850896344,618.883698086775,1.56441136297985,0.307645779988434,1.27487081655306,275.563387052595,282.988827998912,401.371469176908,0.00738654110989501,0.315792269074791,233.73393352079,293.51116578105,0.0217982220801787,388.930396160754,1.35490852381781,0.248459547754919,1.88874398249129,0.116274877439082,0.0240597569662668,0.709773495181707
0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.0979136348419161,0.52499597820588,380.217005526687,261.779465870311,279.710747684615,2.06321738110807,1.47394259493228,0.274304617689268,303.444068419328,2.63941204824027,243.953660829317,0.274113680282198,1.687461913476,2.68535268378639,241.314468649017,424.75728329131,1.82513906796089,260.107059473195,0.0819268134093818,392.041587025189,282.624785674752,372.947571251267,0.0105083508609596,375.518813848284,0.0355258104373206,0.990731611469641,260.8404359964,0.214902446259771,0.845378410662192,0.000362253168418647,470.814357761775,3.45040249223143,190.701497343947,0.920087810781297,233.676553927561,0.0171586001541755,1.17684740858977,0.362981756679687,0.228544400220926,1.11812976443275,1.06171677310306,372.008698482592,1.61335060506633,0.0192538545917387,244.459078102699,0.0161483992487774,1.93256624921901,339.82783272499,272.037158894209,0.836128129101553
0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1.81173097902592,330.842217879926,323.066524991802,0.224387302741434,5.95190349486074e-05,347.67123344218,1.13921258954997,206.732206693796,322.718955360162,0.0407756922163571,8.03999716936232e-05,0.41603708329194,2.25735474885789,387.359274954596,0.1642414344293,1.57639543514847,292.980595010921,0.647906762487992,3.22652803435869,175.638240973816,331.072785558631,271.880976672178,0.364001556040421,0.122508980677821,292.155261510746,0.216002896874215,2.46021841121546e-05,0.0276127046571446,348.59801238662,216.687842265736,0.935192900689572,239.795759917363,1.1404342553642,288.445189097338,0.229072343250323,2.74341524776889,0.473682132138492,309.632151126968,0.530564505781058,317.566684769144,197.923083785306,0.0226743373061709,444.516430050303,2.56032506032238,0.678949517378328,318.285287757998,2.58521335405919,0.00667450172988993,0.129398376102927,0.285674162575106
1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,396.001835689626,267.53378101204,377.841563412895,3.9296902811667,0.587647562238317,3.55463784295512,0.184396727041076,334.78217142126,0.0192463742006339,293.734616018215,0.00270705367097435,0.344127313428089,1.0437279681247,245.31199243627,2.15890532304547,362.1770718286,0.075342290498611,0.435983588758631,1.15729042543728,0.0482857258239164,208.69000190465,1.97080721893451,0.0990808516553443,1.86322195817729,0.244984701944759,0.12234113187435,1.41067412571647,2.20901674972856,336.73397857032,279.415575970449,0.859999531671974,0.487170744622404,385.889645837149,307.504017778452,0.0616991788119776,504.149468951917,0.00211605291315209,512.800053720334,1.47664117387399,0.144730781978637,212.81019349397,339.366574989276,392.573399605031,0.6495443238814,0.0137834692798151,0.000894123830221361,241.042086929381,425.324594382252,303.600708830293,0.599729154632996
1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,370.953343466884,0.12629789108621,152.032490147123,78.9167540191103,0.395383500322737,0.860623731008559,8.20355260028521,290.99802459024,155.943716006921,231.951287416566,0.851746076786867,0.487135123186704,0.315312262589941,0.0116746974324542,0.247287407289264,289.614643146527,248.841758570046,0.0745256510159606,412.640893243703,0.00817167435639021,325.657387392047,0.380225410686649,0.0457117584836624,368.124634672745,0.14689976554223,0.00937462453816806,0.865697242151555,0.0121887529057858,448.409553215824,248.121307751092,321.933907154884,260.016442301532,267.122609746688,0.21698514661955,0.572376606376793,0.358333824623969,272.42716002259,426.245616428438,1.15826256100672,0.350456580894047,0.314836827387353,0.0661379937617994,0.0850944962886615,279.600357445893,0.849294239459255,0.902998350333064,0.0665666066299764,396.652566636839,0.255919096990169,2.39581014664122
0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0.664087234561521,4.39026299452837,0.0468265154622713,2.14021542078262,0.0500182240295999,244.703988466177,0.41315269754466,337.980541702454,2.11548575508709,479.851905361345,1.74775129070667,0.0123061947756469,319.177517884114,0.810254800975144,1.47354424477851,0.0289212574119802,394.83651421487,1.097027347383,0.0451104337664674,0.210736160775582,437.07817777828,389.340347324332,0.0624003371565323,0.412728732045707,408.834414507023,0.156744797285228,0.381257574312599,305.510855293825,196.16382548912,0.0271498574335283,231.48645425367,0.214641279897705,1.34557385532548,231.495334649265,0.408711329501557,400.605885925502,314.561960461238,319.912112332066,331.525472533556,220.975701691722,3.88208309116305,0.178570789588548,394.06647843317,0.310790444282134,250.350559379306,0.109333567321983,246.571856179141,0.272354908574584,0.0964121079713323,1.41945368719985
0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,2.1189302447159,0.0714559555513006,0.101485564742916,0.590045998937967,0.0342022950092087,0.268145483064814,0.38154715383655,235.69429491806,211.583934389934,243.310221408754,0.458474658731348,515.396794293964,357.437287775123,0.286221655341365,0.24754966403907,235.066680100028,278.999826138212,0.0550170443229945,207.018006241199,0.224311974830471,268.478978646706,0.210194283569194,348.656819258533,0.506494175575085,0.0140128432605024,245.443903113015,0.0153039546659102,0.0334014164378686,273.58291523338,1.69333205552766,3.58150000735259,0.0023166110256625,382.512234735061,294.811376698237,463.107586515247,0.85865981279801,0.00014301602402611,0.813346551794893,389.121524956368,0.771333901717981,367.163102519326,1.02452583573677,0.234280159432728,1.05079513768862,352.049043741443,1.84261346741232,0.0819105672655951,260.218913875894,0.48013831412527,259.38016363827
1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,340.094357209493,2.10694662280684,198.784566904327,0.408550265349845,253.98411904533,1.43963072781696,448.032887075812,329.917564791238,1.12407393671754,0.722163428437966,267.985436810653,0.0729845382413714,1.49335861799182,0.155226596192165,0.285774311816908,335.024748565037,1.11573374076647,0.0142101086381672,0.00149274357079321,3.33654797551344,0.23729344161336,3.16290534832217,0.394366633129493,338.371079607145,449.397644177932,340.213529182219,2.60817191676119,1.44317958820693,225.385701269504,1.95588903200655,0.219452280190808,0.299281134829357,274.192405792916,365.578757623079,4.52474012273456,188.12245063315,0.822695065661947,2.79278460553769,358.783574386852,2.02808511425133,351.468359457696,0.0816891632734951,3.65899272382308,0.530808015586672,1.18208547358506,289.040417371709,178.64911389982,453.158950091635,443.74937964995,4.02352170896836
0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,2.38839486246627,0.0299002396594688,227.787769209738,0.615396480948334,0.419422423165997,296.082943205403,337.780015940034,206.924042915184,3.52528143204211,0.0750209376653856,291.76243822348,225.762048532411,415.066308132646,1.17221621285239,0.0598781293221009,289.686641405457,0.302732263721964,0.769032364346231,206.761272506404,0.0192934385603394,0.157994068267612,277.173900146704,363.940949351807,1.30115847862385,2.25518459706132,399.116305423846,0.511970635889384,360.930157460667,0.541862547171604,0.821766828351656,449.131962790136,0.0175557497472028,9.92870822396321,0.126474888106372,0.339042983334366,246.920778719809,1.67944319641913,387.428352378259,0.487972274933327,1.68232966783808,285.210994497277,0.105343560807114,350.431508981902,0.958766745058369,0.227787732048114,218.951141306757,0.0347064547393074,366.09892464853,0.0209535230130768,0.488155907776559
1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,345.652752960701,1.30856957947822,312.720745294204,0.725599202994772,209.131778505618,1.96114767191955,0.0773176775978754,0.0529920628450782,372.928546312272,0.239017500464115,301.08602605995,294.551382886626,0.32478891376843,440.955014280331,332.284513612701,193.744303109859,162.933224093575,0.800266003050751,274.684812035285,0.000901626106156073,0.150888109788866,5.23333666082863,2.17988378597261,301.294037884619,294.926004137694,1.09089210341062,0.613098009611576,285.518530182798,1.51083537997499,0.387460350756555,167.145137221002,1.06367501536988,241.056073372717,0.143200076342964,6.58480216713485,0.0276431386922695,1.89652519395077,576.592891047163,0.000122568086794672,418.558537286333,0.100380480248759,0.336389548998454,0.329856605837676,2.56341889642988,302.963799839851,0.0618468155450955,2.14237460007644,302.469633398533,0.325465639254048,0.101586721335025
