"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,482.721766353066,0.659631981113307,0.596882800117783,636.643876649367,6.38379246127693,0.704527557534448,308.574893893965,0.50114447021997,308.580675793258,563.699224480978,0.116381737582287,519.691279879817,1.86666151620966,734.987252662777,572.61192061818,4.24406252977224,1.77361877258534,757.721087133817,1.6628139110926,0.314306196398547,416.882178115089,2.74449455116769,862.430151767124,5.31544961747511,584.149502104363,0.00024406153693235,0.0278418178488664,0.821976323636704,0.74607946884737,0.00389749588873656,0.000167859767543632,0.292215603419663,394.334522498822,566.142529976088,0.294516266080791,578.769863185115,0.00344761595965792,0.228523467642844,395.098542616125,607.047613237234,499.456665083356,0.324694450973652,579.929255979047,0.101406954547883,4.96770180250587,1.27368865490303,299.202576690484,0.00747330991453055,0.355529718897742,1.66417853658629
1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,538.518155492481,0.143226180479587,682.586372694736,0.091229845239809,1.44025680234381,597.557075313526,5.96383471247464e-05,388.32843297381,4.13592661942334,0.126176499093049,646.842646328716,701.185429897388,438.494556591091,406.932278809162,342.898594648271,517.646405986285,538.707138818404,0.179682237881025,0.0861042873223141,0.884768610390438,497.7365930644,0.166915546761629,0.0333332203069858,0.000480253894238558,1.32315050009015,0.292548402825446,2.97536750717234,3.92490563508568,416.234137343057,0.0963951295950665,3.37013550077245,335.542878835998,514.951898233379,1.91488557597211,0.233219855732614,0.199812658303472,599.766096048828,1.50810482487611,0.450892148408684,0.606583974580303,0.0847454044717324,0.0702288831197393,2.2500212957591,450.167965347496,571.708275029901,442.761672384692,6.77449285341231,472.493128793838,5.13886309317525,1.48702414039838
0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0.130010713255274,404.001267823357,1.22457067762275,0.0661426308720365,425.661385770933,1.2812886049328,2.80123576962433,545.41232392073,523.948064048364,530.609767275411,0.144486331473217,531.600018794298,0.407719800542054,4.31131062960105,2.33117982661429,0.0260769947917652,1.33054168312265,0.0411784059147067,0.850991861873467,379.877723632929,0.114575798079841,1.77614659579717,0.057997927483143,947.847821671509,0.171172297235671,1.42223611584768,0.422215150914326,0.0181578033359528,569.357929895566,0.982468378571525,490.785027171704,423.555691912401,0.430000143073812,581.410956544993,0.230553172507484,313.302858080375,664.763860023875,0.350867172874359,510.185249960003,540.17572353318,0.43408962507624,0.153834908109957,502.281115497992,0.164809274875097,503.238780840527,410.098435705869,2.77512588279092,0.606368878931107,0.0217346578390334,442.906777919034
1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,608.446470451733,596.34255937967,446.468456421627,0.527010707829959,517.644046824088,0.120123087974662,294.187498097068,0.000210317667779236,0.276758308996818,2.65364520006324,496.735455384103,2.09715053829859,0.00358546840550389,0.000294765692046894,427.365819576029,396.413889344335,0.668166008190838,0.0437455409196446,0.0226881545194146,362.482755186776,0.532733702462224,645.359550168708,0.226449826012868,686.830126994686,0.129173185099944,1.58302438262308,421.912900793272,0.0750212723743289,0.859465808428467,300.41841981797,0.127329032127591,516.044408011284,0.0755241444394414,0.669253684616251,416.503120606305,0.108688279500029,587.679379009577,466.145693577814,0.236321102366901,431.798604831021,0.00445676784488569,0.0604818198007706,0.469375722436553,298.606998431773,0.483895535075476,0.552477736332207,477.211891352686,0.184861217175012,0.019829227856917,1.877494756798
0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.444699047319432,343.745151109042,438.005277972318,0.00285666779450366,0.824856430433783,2.28056917443087,261.832446545731,0.0703159824083741,407.587675321981,640.052693184431,711.578097933,599.731434828567,1.32510369466377,0.796817639611277,305.494724522494,487.430698229364,1.34733684395007,0.811708728920848,527.019725503973,0.0756444301573538,618.355705012154,385.562951605046,1.04473032780425,1.00182805879535,0.017512134136723,686.675934817565,429.884878718841,921.68567435974,0.0685619502057762,268.137532928782,0.853218633047732,2.07727891087529,0.022307978227218,0.899452059010969,0.17242364402648,439.172311785205,0.0221303577903882,465.088025055487,0.0826110137288651,0.0124072084402087,593.316016748199,0.0286181722772199,423.485844214972,1.44533345347531,0.170224676259977,0.00766655137169892,0.909428409171369,0.13424154359268,0.290124963109633,1.85728446507551
0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,2.37694030147395e-06,715.674522404288,480.757386452281,0.449845175447422,0.00549474770627967,0.280249593211693,728.38526143696,421.962156713047,0.345208619825371,761.096101839182,4.44219729843371,0.149907986346761,0.172014056723128,688.993221403404,0.299032606897072,3.1649821720257,0.19331485082273,592.660839358634,0.035104310771203,0.0241083481588475,700.340564616765,353.870653388412,0.855476228232419,1.36624354696562,922.416808848128,0.0689426121130055,308.947721833891,0.000340280039836216,2.48207357136118,444.021012270035,0.779844322272083,0.289614118244344,369.91824822902,581.342525060483,1.73185662046103,478.275730229296,0.00617145698811328,4.19901667765419,0.000876016929510115,1.50123639017886,0.130724974494797,1.34275443750266,4.26488427690651,544.095132971145,480.31463735428,739.943664633126,0.379002312603916,0.529065502295907,651.775865130176,582.804089363318
0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,2.92227311932709,527.348655004286,469.267514751925,1.81214751521293,3.39068625034065,569.813087297233,1.38035185477509,649.65318695932,1.38972065716314,0.010169113280881,1.24620597570765,473.414950935274,1.81488122283611,1.35054223021689,367.140261046083,456.819490713334,0.0266573696362684,0.0152684340107498,686.501956542427,467.295172409841,4.00846426989779,753.701119527896,0.0811228021527768,808.092648681251,0.675246046918573,611.544201570793,0.518465101968786,503.937696041019,0.0473246219883094,0.960545807130984,321.602837471191,1.32718631970033,0.00297609011022359,3.69843662610947e-05,0.466295373279422,3.84347247277174,0.433913881459603,1.50208503207693,539.743844598534,0.113091317136195,0.85644022040151,498.594345459364,524.44368380777,422.781827257868,0.88396216382921,3.91106709685118e-07,0.13370895232606,500.093302906424,0.0150550691461149,630.487938194678
1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,518.857854727397,2.22667594756433,436.245031414886,417.57318929946,0.00177816098846506,431.067523740333,877.681942491719,2.42055224140665,724.860282260372,0.507832042810605,638.010449636788,518.855143239254,0.80453799383622,0.920942866099381,580.988945829207,0.048671390629579,1.81928258870096,0.360789050211224,362.794429329603,0.034492931068371,0.736291900431524,470.867831938174,1.21883730376396,1.15585008879668,1.36710708874261,0.00689611906500431,0.319751938965055,0.000323163159237083,407.73814628184,0.0054004346925467,505.515769386877,342.979395092952,0.0420229755404762,222.208619048489,279.514361247062,0.386235750128662,1.34019105717152,0.0099318397129764,693.909400982739,663.618185497708,0.00918294303187395,585.135272757925,1.36441491790811,1.76553603938737,1.92197520160755,0.196698676323081,564.401013299008,0.196259059141312,0.868403263727828,0.151451419332716
1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,548.990219492092,681.360964277252,733.363162174032,0.00740713841457818,0.178157862786179,553.035794668448,0.284101351663367,0.162000706355229,1.30018587247355,1.33557702541748,0.0990946333513421,407.210667974495,3.03899723503741,779.009332098889,0.0299783987156843,347.143416217764,2.17254980467419,623.786760147866,472.279440216539,0.177988498796935,0.187586920296553,356.518437376826,0.261170881669386,1059.78804913517,4.91188279022253,492.024083757607,0.610000486530225,1140.24756049696,6.09396457789308,279.04153079189,0.543978110144963,0.0804441611769562,0.00415078609466946,3.42936318313127,425.623095091924,0.758946653584417,604.734484037774,0.630021878283856,0.878942543895846,688.347721503562,0.00562301227591888,0.00125310460407491,490.282321523943,442.017879082493,338.444621831383,0.14254990114955,0.00218493582815427,0.287625676391826,0.0369430286075385,1.45918904484279
0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0.460148990855714,0.0271270085763717,2.46306467680415,0.899580658577179,0.155250265696168,410.952476780241,752.783991197651,593.756220636336,532.951413157717,495.740187879554,0.684364707576378,586.942891893653,720.81395563783,0.384430248144213,523.816021314261,0.137308983595176,0.00294969248795951,0.965246273920911,360.732889744896,0.0309662743172794,0.034990542759715,0.36949311631497,0.0334223638576532,469.003339681885,0.642897377288477,0.110575703203608,0.052062962965465,0.327391269653845,0.844510775582307,0.342628714420925,451.234931187945,0.947395756156993,684.746474887281,478.602832653296,0.247510831067302,3.34811644091519,0.812743623751885,3.1768361614852,650.581778491818,464.149973756496,0.121062697944126,439.191798138581,688.109009581313,0.489801812647784,2.73937746840261,553.061281839303,0.261336900540527,451.40308434536,0.346038178782237,646.049167662586
