"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
1.03406038929379,1.00378324149164,1.00782612587277,0.0608632382323679,0.0488755492461058,0.00244236961631354,0.0181462570773121,0.00976980890969717,0.000122915004576644,0.0347788498506598,0.0243223020963407,0.000652480124066555,0.0274382728563404,0.0189193171025597,0.000404965638701455,0.0309102463111083,0.0210439300139894,0.000490565220866494
1.01282111644711,1.00139501104288,1.00283478225027,1.00521206186457,0.982089521422604,0.964584228554465,0.033695734595353,0.019154789919247,0.000422656002532659,0.0229651391492083,0.0054683977736199,7.28413203630335e-05,0.0357291898066857,0.0275270389950551,0.000842843583976724,0.0250949204872224,0.0157413704913758,0.000267234328489254
1.01858168281386,1.00061826938285,1.00135107032447,0.0378244687722658,0.024643892047658,0.000724679297796672,0.0342085277143963,0.013741346795717,0.000310031612352174,0.0380824772579973,0.0193394366061177,0.000466723480792927,0.0146297419913652,0.00459904458041283,4.74930557091832e-05,0.018810058377148,0.00799811505278869,8.55912842995814e-05
0.978420810217088,0.970273050705791,0.941467329175111,0.0323047237440965,0.0216584789860821,0.000566292607471808,0.0166555260470016,0.00667640086205054,7.50428987742032e-05,0.0191342366799914,0.0121258101144846,0.000175767193363855,0.0169302532465405,0.0112952421915119,0.000148978107866047,0.0202371543556304,0.00892888214057875,0.000120256882776662
1.02705156157441,1.0108066387541,1.02188165453271,0.039700373477878,0.0172120197922307,0.000436373362487528,0.0487654329149492,0.0335187317643248,0.00118829403434126,0.00919989396334975,0.00619169690488945,4.35410799272914e-05,0.0103388630694254,0.00598343091932462,5.19931967169338e-05,0.0116812775696788,0.00667366225229668,5.46062376141909e-05
1.01485434784597,1.00264114784113,1.00537101010944,1.00207798672468,0.975783991068125,0.952263113621579,0.0188322463098627,0.00986879561536027,0.000132413800758975,0.0122159503965417,0.0050093327931279,3.8109126128204e-05,0.0141903015211892,0.00576032328648926,4.93285448806238e-05,0.0299996501292206,0.0232561472030215,0.000556017616813484
1.03098047537061,1.0082727594881,1.01682587764503,0.0254694703593323,0.0175788147701102,0.00032651907251451,0.0227627547321803,0.0102727685772908,0.000152065154770325,0.0209073720212286,0.00687451681201064,9.89461383858837e-05,0.0117053355654011,0.00520051330488595,4.15884161245333e-05,0.0400030368665534,0.0294200564982668,0.000908393584362309
1.00459397105145,0.988497261654324,0.977226744497246,0.0209507478700284,0.0130802776654436,0.000209545220862155,0.00978834588007271,0.00405617451829899,2.61302427991264e-05,0.0336621325546052,0.0262340882138823,0.000712060118091357,0.0135224054985881,0.00599747329749206,4.81532652832515e-05,0.0250329895925142,0.0130750625688734,0.000222628535433608
1.02429187858562,1.01393734386324,1.02813536738306,0.0399848615889282,0.0199150443034734,0.000510773721934844,0.0443836210327572,0.0325729704068086,0.00110107631716944,0.0120776939790211,0.00585859177254917,4.51443159754414e-05,0.0251204792469676,0.0142522520250256,0.000232260177314448,0.0135527177951746,0.00702137212045712,6.29306395189815e-05
1.01838584979548,1.00649511154732,1.01312790743875,1.02674652464934,1.00724975827303,1.0146631764489,0.0218913536658739,0.0138828478032447,0.00022067855076667,0.030152426213371,0.0257501666710653,0.000671391384053892,0.0107463261586366,0.0050257654200738,3.16858465583122e-05,0.0313980412251539,0.0213652805566948,0.000546973102856969
1.00454908571575,0.996404632900189,0.992894686072365,1.00034366657922,0.978401343356245,0.957405404779978,0.0116898578005364,0.00581800094396202,4.41371282671298e-05,0.0361990503118388,0.0210023741297066,0.000504843152985012,0.0119854540427534,0.00525440314776526,4.06578602767361e-05,0.0123501191949809,0.00819617338191299,7.64068739878254e-05
1.06102424906875,1.02365733073763,1.04808016349422,0.0236650889863148,0.00936643198539074,0.000124929097428661,0.0194540806510141,0.010103283247355,0.000128625587252416,0.0160324003557785,0.00725032230622178,7.55927150125455e-05,0.0118490341528255,0.00550103567453532,4.06561373937147e-05,0.0183468894063668,0.0118119783282558,0.000160260698175416
0.995312717870727,0.978684274550971,0.957908814658313,0.984984968711035,0.975831999767321,0.952328401770132,0.0697598097465123,0.0469673652113502,0.00228476454469376,0.0243458102452389,0.0152450731425317,0.000255396312265158,0.0254961259625769,0.0140214391876565,0.000250336004466705,0.0242180116025588,0.0150430830712562,0.000245396526145627
1.04290675158646,1.02513539342343,1.05109934290094,1.01911959063955,1.00114414331979,1.0023890606276,0.0287965099227601,0.0201545940065923,0.000449674431018226,0.0236267044053905,0.0143556013700452,0.000264427145537942,0.013058013572413,0.00502159070944716,4.08095932174968e-05,0.0150278508589277,0.00680232813736644,7.10988845969111e-05
1.03601109636571,1.01879731938284,1.03811625421133,1.01076397054981,0.981411142011521,0.963371189097499,0.057160616751012,0.031816328028718,0.00110787478233546,0.0336298400745918,0.0168301498688565,0.000359163317483538,0.0435706743698634,0.0314594434933811,0.00103525434048987,0.0319560443767324,0.025159616248583,0.000651277613745452
1.03130172208936,1.01792357632077,1.03624359412018,1.01026443149521,0.995536614405904,0.991151870239259,0.0422771535657049,0.0262081172277185,0.000743687458474406,0.0280898051374607,0.0212116735622511,0.000486600287144594,0.0266454134105983,0.0192284135365317,0.00040094994721739,0.0175630482397914,0.00819329045880785,9.59068409226777e-05
0.988949603206124,0.978233727016476,0.956969962398209,0.0547287854237488,0.0262070117312225,0.000899547428580422,0.0340172594128596,0.00915776940670307,0.000172127570542133,0.027318142658295,0.0193350248217126,0.00039750908805469,0.0189574762504364,0.00973612466468892,0.00012388231930147,0.0164967732704602,0.00902821877291679,0.000110480415981429
