"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
1.09015027643097,1.04102113223713,1.08460879530139,0.113533016204387,0.0685224081374346,0.00525796862914147,0.0338890198655111,0.0155406483529431,0.000323828986282423,0.0748954033175837,0.042884414721438,0.00220083603439328,0.0549360195163185,0.0351182273752089,0.00150927154238525,0.0555794872474011,0.0277933092836903,0.000981466885445232
1.01277998623428,0.990358004288266,0.981284352396537,0.136260553704649,0.103209485387512,0.0113360113266836,0.0446590071391071,0.0193840463684545,0.000604101849897202,0.0318664079692812,0.0125735987713858,0.000273649221484778,0.0322604779234849,0.012111520072352,0.000223578996572518,0.0460417455717176,0.0217352370046265,0.000617974889187743
1.04166306595406,1.02166699059195,1.04397043376117,0.188162720527574,0.13648057259612,0.0195598298728591,0.0972950646437455,0.0527808820291954,0.00335296296698965,0.0584644105454697,0.0225356711936532,0.000809791677718922,0.0784268002602553,0.0506457477170161,0.00290555704202125,0.0280577721025892,0.0168807536602427,0.00036253375895593
1.09889558519051,1.04469740391685,1.09243740725206,0.0602803675318014,0.0326883750740499,0.00130002378822574,0.044001611573915,0.0192731494434169,0.000606013628538319,0.118852355088418,0.080188638925361,0.00677844203966687,0.0547362910321334,0.0429723003385756,0.00195654999761475,0.053324921451494,0.0322871000218949,0.00118453213032602
1.05665399468255,1.0210777173728,1.04335714055907,0.0316167820800692,0.0158379201192706,0.000344827071324913,0.0902888822316659,0.0586034471751124,0.0037392963142323,0.0620442044167702,0.0316706998205544,0.00129721334411177,0.0403304055717431,0.0163136046760781,0.00037407072442038,0.0964602698221735,0.0758681930272584,0.00590554702551837
1.03857890631732,1.00129392208604,1.00338587334694,0.0532350917931936,0.0177283103618387,0.000550480010048344,0.0877585273096743,0.0509477121460525,0.00302813873288861,0.0448877279665221,0.0189793135456705,0.000521390985004226,0.0415281656227608,0.0218888763413156,0.000618913411797267,0.0814511972489582,0.0662253596229082,0.00447435673372245
1.02671887484968,0.997341310812308,0.995201434934615,1.07058992250285,1.02333954541118,1.04770027797788,0.103164153652279,0.0789022236139309,0.00662965754595278,0.0517450325730338,0.028238994334068,0.00102822177305181,0.0953536224058331,0.0719791083806879,0.00553266943249166,0.0752166087158341,0.0497804486634738,0.00273305801375687
1.04580772224951,1.00391732657802,1.00888537990487,0.477907830186763,0.0886469548762296,0.0271188003358546,0.065588859756881,0.0318013927158943,0.00142647226476636,0.0308194367389766,0.0171461729844525,0.000376424441465022,0.058337899678224,0.042550233681424,0.00200087996767632,0.037470424863258,0.0170350249941667,0.000449984461896906
0.977645832246954,0.952964648752951,0.908399086190761,0.0541516782654301,0.0261961134398864,0.000879556557282549,0.109334484718514,0.0813810027204976,0.00696029223969144,0.0762310528839083,0.0486058731284989,0.00256657101290297,0.0306592426256984,0.0140423099424296,0.000259430932350189,0.0316898382292932,0.0144137401369145,0.000287843222442567
1.03138783338767,1.01388565140943,1.02815897451717,0.0501501926824124,0.0225902862324763,0.000749448526589273,0.0723416176211138,0.0376424594521093,0.00185131291710951,0.0710302664423141,0.0302044159141619,0.00134360146991156,0.0649683621439568,0.0344783669235053,0.00145779980904056,0.0464559511220117,0.0316263049297967,0.00122536070799702
0.998021192620211,0.963058029941414,0.928386503404786,1.04195721217029,0.972428939143637,0.947110427168224,0.0444862874752721,0.0220043826241805,0.000672301086659738,0.0626402713322423,0.0245004182645721,0.000837129364539053,0.0422217912149287,0.0131158052343696,0.000297375038911636,0.0437866507053514,0.031032861062405,0.00106223339093061
1.06021950092883,1.02081500876931,1.04272544804827,0.958415493146143,0.446615505206681,0.397315517191794,0.0352836449391016,0.0155158400936605,0.000323224469298713,0.0384304803018637,0.0169672098999029,0.000412786984260714,0.0444391581876329,0.0139574872611785,0.000448770590272126,0.0350376504705234,0.0189183789099102,0.000462044001440716
1.05648046188012,1.00688703198322,1.0148988251254,1.04663536034422,1.00393151758708,1.00831856534896,0.0466500989533951,0.0195062945867296,0.000618142978028013,0.0223896364989207,0.0107952049135249,0.000154045021399076,0.0745058584463894,0.0424549402921996,0.00217488241163018,0.0479450656673566,0.0259256261790505,0.00087085412218475
1.07171694878611,1.00745262981711,1.01664245611115,0.0421346148068679,0.0184658316320567,0.000496318908449023,0.0540750390163314,0.0324748605693905,0.00137061596597842,0.0222648970998478,0.0133375757116348,0.000221311257963315,0.0428619188859793,0.0225555500526913,0.00062305030914191,0.0531036925211366,0.0297712805054526,0.00106752734744134
