"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
1.00665656871804,0.988243498908821,0.976773154634284,0.0246309943824931,0.0138051768794286,0.000265529794980812,0.0411622412076311,0.0278655820996325,0.000855532379632225,0.029104697879706,0.0132157606428959,0.000255385845722529,0.0364530424408338,0.0223178942404795,0.000604665264897551,0.0228368735773508,0.0116581408468574,0.000191616780423556
0.999795627076481,0.98432717263961,0.969016378048913,1.01077123689051,0.992628987114206,0.985571721078787,0.0284521774846501,0.0117821631264513,0.000222969237186275,0.0466573453345682,0.034119807750974,0.00126393946519741,0.0325894960028001,0.0263978273344844,0.000734511884891662,0.0310372814266753,0.0252001583300622,0.000649730039003347
1.03802837317372,1.01565995820603,1.03177046033006,0.0830966424902031,0.058213078787496,0.00352801044021995,0.0426804394017957,0.0201327669460622,0.000571664814691148,0.0655559633580199,0.040250702449379,0.00183857331672466,0.0308340868637704,0.0133048661471305,0.000244717207193478,0.0142571323656566,0.00833979625347692,8.752315456897e-05
1.0331654650577,1.00224902552831,1.00473855027867,1.0239058911097,0.998967322707866,0.998074127218697,0.0351563201580295,0.0156015577923297,0.000358728178576854,0.0232574926430844,0.0142670866372978,0.000247441662490824,0.0178040309184754,0.00953836764527167,0.000121169630557944,0.0254197591527205,0.0136634747940567,0.000244276881661997
1.03746095745807,1.01223940746568,1.02493867789914,1.01268643426857,1.00040099463769,1.00090859804954,0.0416235420946768,0.0238113056375086,0.000745255209118787,0.0257620566887029,0.0093697299727128,0.000140685406864101,0.0161052784783708,0.00796780107088418,8.26237388392677e-05,0.0267624690931423,0.0148204301192269,0.000293715997011452
1.03808981033479,0.993817149941113,0.988024816961958,0.0382074128269498,0.0153569705283547,0.000326805005610161,0.0442294639824219,0.0292293163523002,0.000948295254371943,0.0675911411650114,0.0436227257457828,0.00199472343513818,0.0294973414115374,0.0200412104469863,0.000462418789545976,0.0498631719341026,0.032188954975109,0.00111628553390154
1.01405126774753,0.993389672638839,0.987051328690494,0.0395759335231765,0.0230247480865164,0.000667407953489629,0.0643745814462302,0.0436383082504096,0.00212709990509095,0.0446296976561806,0.0140565170127067,0.00035699649318473,0.0111699798566223,0.00659291571219806,5.59313643241162e-05,0.0249952375830994,0.0136976537282997,0.000225351797981651
1.05587241454293,1.02621067365678,1.05349128057783,1.00831868243327,0.984642316421868,0.970012904965447,0.0367207372225348,0.0229471933101895,0.000651618672417326,0.0460180640317202,0.0267437012173308,0.000834638364938941,0.0241456537546609,0.0165662724149895,0.000313080839871147,0.0202318272692588,0.00778863382691328,0.000110838486522665
1.03534224012067,1.00898254359707,1.01823741934459,0.975849009215424,0.955263831320982,0.912742746551474,0.0469830645010776,0.025650169716659,0.00078602377836933,0.0300810505113704,0.0105237667521636,0.000191011960842031,0.0523079408674418,0.033312064604996,0.00132882375325792,0.0255151837575425,0.0127498292228828,0.000230249085484509
1.01084540319324,0.992923191339816,0.986091238165901,1.04663815597681,1.0115118524782,1.02349512247904,0.0310726266071419,0.01834491505532,0.000412252895605934,0.0277766280135828,0.0188904953656277,0.000426567371440133,0.036733943873527,0.0119035606609175,0.000240140184303013,0.0210173121688695,0.0107486581066965,0.000167267385704165
1.04194007914545,1.00768344194336,1.0159216291549,0.0567502790666217,0.0206311552665617,0.000693230677264004,0.0250884427008577,0.0139881814399378,0.000232188786254861,0.0441515909466472,0.0197703310807685,0.00051799414030229,0.0128832346012676,0.00796968604891777,7.95578460187455e-05,0.0194653787447987,0.0140765701337504,0.000224283707755474
1.04371790698623,1.00777324817376,1.01632558752471,1.03515265203021,1.00602380473283,1.0124070065085,0.0394349522159885,0.0178717625729859,0.000453015730512184,0.0323759929786298,0.0219376111222752,0.000526668640212478,0.026034084595721,0.0115336693897681,0.000181732812542662,0.0224970496481365,0.0126121811377443,0.000219044539966203
1.03291767228468,1.02064112892569,1.04181551764503,1.03073179687234,1.00543374214393,1.01130358289831,0.0287798898861215,0.0122260341758077,0.000232782916524083,0.0337940452816261,0.0192918574491176,0.000497293637046637,0.0866165541262987,0.0727880853987318,0.00535633245022211,0.0133383222032512,0.00763494850432531,7.08173749433524e-05
1.03392523428135,0.993787499706511,0.988059044173225,1.02524910845756,1.00344546514558,1.00712663585521,0.0430644821242372,0.0205609283551441,0.000576462162549512,0.0441956803077042,0.0237334826327196,0.000684483815973049,0.021437298990872,0.0110415194596937,0.000160092165476373,0.0206006603465416,0.00994928728000366,0.000130253200399345
1.02689079021661,0.996426297007317,0.99324931519379,0.0412545441171377,0.024030424615686,0.000683798501369663,0.0239604631317647,0.0127304135458539,0.000215240861062048,0.0532463872831043,0.0263161859868972,0.000815093380074848,0.0430738664188917,0.0274095672256137,0.000825478390180583,0.0368598254948853,0.0199550104530174,0.000512487259690031
1.01531958022091,1.00278788566547,1.00567193011904,1.0603633320284,1.03418777087496,1.06971856252764,0.0609474317125587,0.0476044081062946,0.00232503771691,0.0181445004146858,0.0114150992796974,0.000153887889015895,0.0390347842873647,0.0158010128631346,0.000366479083258359,0.0366944564607652,0.0236627265149216,0.000599646580960267
1.01322403322644,0.984660427390695,0.969782294635911,0.0492381261304499,0.0239698497744096,0.000779010110207045,0.0396568678713403,0.0147365670384974,0.000386718157968919,0.0194142027051607,0.00595511243417636,6.81845723641496e-05,0.0260319410229213,0.0139516938513656,0.000229305312805774,0.0346573391202192,0.0174630600194314,0.000381358694532461
