"V1","V2","V3","V4","V5","V6"
0.19536637614741,0.0978784741190494,0.0190840867377647,0.0834527442594255,0.0504143513332093,0.00363314222749532
0.313752529367317,0.149385539823609,0.0404486959791977,0.0869822388288922,0.0341348985645996,0.00220590715588484
0.0391294436527736,0.0252267210181522,0.000876414651942845,0.0536575560685749,0.0276216298557137,0.00112799434821385
0.333882689193717,0.138323903176187,0.0346104570361649,0.206782611888873,0.0813067265418162,0.0108392633980097
0.215160792464966,0.0658303549242254,0.00893588609801556,0.207475802951313,0.102962744330069,0.015131708527304
0.42071339172234,0.0913719960311668,0.0269076264455256,0.11335596912066,0.0500853994084443,0.00355200271011432
0.0169814438329032,0.0169814438329032,0.000288369434650047,0.0399225878599305,0.0399225878599305,0.00159381302143387
0.49875716560873,0.138927755744764,0.0554734149475448,0.161423554108665,0.058950975206302,0.00726313123310534
0.31314365615028,0.125890004516752,0.0336770387454493,0.0431244264622126,0.0317356673824479,0.00122459344143249
0.0104418027385511,0.0104418027385511,0.000109031244430813,0.0459200035075611,0.0459200035075611,0.00210864672213442
0.0250846885421085,0.0250846885421085,0.000629241599254592,0.0652438432081162,0.0652438432081162,0.00425675907656525
0.251494744660394,0.149407395841152,0.0292340427778364,0.149262263529306,0.0630722549653725,0.00769945947843882
0.445174553204414,0.131914194207101,0.0364266044916056,0.211132046641814,0.0754350117990463,0.00897030920767028
0.487178677970542,0.247064149527067,0.0784674255989519,0.390892598317799,0.113942328719261,0.0299431136840852
0.222664350132866,0.0693223297253916,0.0105973879823617,0.183601777256372,0.0962264080961493,0.0121601798712081
0.545143704823382,0.127357588742332,0.0484270726011326,0.399215213251817,0.126173342296411,0.0296846355774735
0.0496980321656935,0.0496980321656935,0.0024698944011423,0.0481656939127203,0.0481656939127203,0.00231993407009386
0.0735445437440023,0.072900677519897,0.00531492334657456,0.125841614946345,0.0964964357872816,0.0101727016595265
0.158186965550506,0.0362720633551084,0.00437551258339236,0.176815023221014,0.0841195083858085,0.0096299372284891
0.125887162469047,0.0602645072262819,0.00494960177526776,0.0721680061902197,0.0310468494582089,0.00146144867797834
0.320880851637294,0.0909535279050231,0.0181753642300738,0.183290749601585,0.0872241604887859,0.0101611366204466
0.429441709407987,0.248764944036859,0.0931071505025388,0.0504462525833551,0.0263390732403495,0.0010897952536973
0.420072383491619,0.29257346613227,0.110241901156035,0.104540314429732,0.076760006817304,0.00634611059935316
0.0325016219392138,0.0217269194537215,0.000588153242599376,0.0397800843012563,0.0237476664870313,0.00082099008454915
0.235976594944776,0.235976594944776,0.0556849533617307,0.0678769437037315,0.0678769437037315,0.00460727948655954
0.701224199232695,0.382060098910068,0.202864623937758,0.0975383113800337,0.040069453638689,0.00325708098669665
0.232345166310158,0.151003173756405,0.0298680608120725,0.069635161922488,0.0385777321601416,0.00197743896729408
0.694061170913513,0.151404741714517,0.0738476699690682,0.301196155304596,0.0973343305223076,0.0215350451875088
0.704005950229507,0.37203250149187,0.194658758673853,0.0608457619069865,0.0342820297082367,0.00158324836174789
0.281661566141735,0.157656933166357,0.0355130061784993,0.12770851760086,0.0589171227139863,0.00587689724038596
0.0704222954235214,0.0262729719192832,0.00166801883986552,0.147357644885414,0.0745438881097477,0.00841724596708019
0.248847764265448,0.179417054786362,0.0400456408984405,0.0992626609004201,0.0296724779776228,0.00253586837001284
0.27990833326476,0.12224970943326,0.0271333307934637,0.375049861563093,0.123305463544811,0.029969540759373
0.306400874631794,0.0721178967954928,0.0152964419852568,0.155562584639652,0.0775065040994097,0.00799756794027227
0.228487895395484,0.120644907330395,0.0261853037395664,0.142943535551902,0.0781562997732681,0.0103057931140853
0.258792623867565,0.0358378682182221,0.00752315602292301,0.447407072636801,0.154232694984514,0.0374405778512057
