"V1","V2","V3","V4","V5","V6"
0.22850005458826,0.0935615332805473,0.0133635681691177,0.0923338746842551,0.0474277315783609,0.00282607739940337
0.507949229797859,0.172060917093595,0.0600031439630009,0.221531288226643,0.104163361262788,0.017508922140447
0.402798956013067,0.175948351133854,0.0584912689398581,0.0426229489021475,0.0232450473983097,0.00077615766352209
0.266272520727541,0.120349447561147,0.023590931581347,0.0836731054844356,0.0411078950421761,0.00220206165161751
0.367485037142725,0.163881062542759,0.0394101312675047,0.127659922298299,0.0674677956905206,0.00591678684669895
0.847711521200836,0.241434925961151,0.115829898303206,0.159571276390445,0.0759029561592849,0.0075992508828018
0.296287517858673,0.134897016773608,0.0289918787393238,0.168820772052815,0.0643170018684588,0.00683979676907055
0.435765466490606,0.16569404876155,0.0502900568784545,0.114669305417507,0.0574154879595879,0.00440979814266886
0.721302989713315,0.198053709123602,0.0894417249879566,0.156466702043888,0.0535815240131272,0.00435312911143608
0.291349059436694,0.146931801988693,0.0358378940719165,0.118379459253558,0.055714536456842,0.00441856842919709
0.625940818214547,0.213049251588071,0.083430410935687,0.10257347316108,0.0399762144808212,0.00260304257697546
0.228774727044987,0.108167621773543,0.014910657363241,0.126394659101068,0.0556658148378926,0.00467314256408882
0.613455886973751,0.227818491454654,0.0964955204849977,0.131798492583652,0.0596519839213722,0.00522640233968142
0.314151040342994,0.14589647818272,0.0370428884313652,0.0919001514138711,0.0457850791536628,0.00290597360776034
0.468981329978792,0.187981853228316,0.0671467841478479,0.0425286544594043,0.0192217087394525,0.000473165674061028
0.290589589233891,0.150520727568859,0.0373772209367803,0.0867009110345487,0.0452799388167126,0.00271450802900591
0.4703075477128,0.195512289284303,0.0670437275857528,0.161600934441242,0.056004517221986,0.00523563312091435
0.397248520863688,0.16321862205247,0.0500028368893568,0.286612169240473,0.106453006083173,0.0183398118214274
0.489478375088335,0.158633794678013,0.0488022630704247,0.129890667892701,0.060694934351832,0.00501804745573911
0.250321365588138,0.142818396498831,0.0262555891864894,0.0708862007528148,0.0398594109356973,0.00196609920580458
0.46541128725845,0.195387035365115,0.0631600259360387,0.128533676592308,0.06001588915903,0.00482979024548584
0.390250393331677,0.160667887283699,0.0386460209136634,0.0641133911979904,0.0338759627615883,0.0016265660345655
0.400729593483357,0.17495298559099,0.0562609066402637,0.128327141373555,0.0901236407281771,0.00927470083919609
0.220696338609415,0.104728160204984,0.0169236724579205,0.0798010812465197,0.0470468331133917,0.00284802973953937
0.418623165565612,0.181132926353688,0.0532362511110902,0.131501567228795,0.0748252220051086,0.0074040478486849
0.254086358568004,0.125300170040375,0.0237702713908463,0.140671879458583,0.0285250144702859,0.00238951789533721
0.487985634385394,0.207226180183113,0.0755371503569618,0.111410593570391,0.0419010621726834,0.00281362778144738
0.378215013457365,0.144300117089678,0.0411590519914856,0.0973162596031945,0.0630986389011539,0.00496690517685116
0.34038048815556,0.147191348618304,0.038262425972261,0.100702197033638,0.0435792040490225,0.00288905982914814
0.242369125566151,0.110374531726349,0.017656126946523,0.0937215752899405,0.0530267508354735,0.0034566025339384
0.391239130276511,0.14571545771392,0.0416878440234004,0.20327141578238,0.0766948166342599,0.00959828006073054
0.45707872031365,0.144889690983307,0.0465499318763445,0.0637090942516696,0.0327164921635303,0.00131443807139071
0.382325080734638,0.184012128391139,0.053823707055084,0.165841914712797,0.0633314541531561,0.00660500847932032
0.218432740327908,0.094706786936762,0.0162740899842025,0.0653702018765927,0.0313358176280524,0.00124465617059974
0.224412797140996,0.135350538724206,0.0247013434296412,0.0934127258715938,0.0521076076183349,0.00326912797539969
0.317605910830233,0.162001932726789,0.0424007833628054,0.107187723163159,0.039457806606976,0.00275906895936813
0.226237004971193,0.101592371482913,0.0176475492725899,0.0886312171252832,0.0384676693076308,0.0024497168605499
0.269821501240137,0.133411213302183,0.0272959283690384,0.094459417430456,0.0460484838144344,0.00326602459397039
0.396191143619658,0.159121422855011,0.0411914699493175,0.104143946102879,0.0507631743265983,0.00338352584345556
0.28491736056101,0.128549727063848,0.0287319752427043,0.108687181246598,0.0441274063614837,0.00310017067168599
0.430478011848617,0.192204233712187,0.065134347330052,0.157089776602384,0.0634195169908739,0.00638698711389669
0.466674349782175,0.211424849144202,0.0579614521510334,0.200922644199026,0.101179896560202,0.0145489513790102
0.277703152873337,0.150678144764618,0.0321578141399728,0.284059889460173,0.0830022482189913,0.0120407227319998
0.320223908098729,0.154703189802351,0.0341954106823058,0.0968717599255524,0.0517325762125453,0.0033180719794498
0.213336444047835,0.128013603544386,0.0194847366486658,0.0807837912841345,0.0393509351693762,0.00219554188330699
0.398037913180036,0.164491474044623,0.0445686152814561,0.068897372495941,0.0501640144049064,0.00281482029052054
0.321302178785308,0.148847668654141,0.0373414837093547,0.102530442321035,0.042302838421542,0.00321029147377861
