"V1","V2","V3","V4","V5","V6"
0.0701679458742451,0.020082276888854,0.000757915376495301,0.0631574365218281,0.0246311588567806,0.000829565464568537
0.0713689317757616,0.0370200854011804,0.00180363876022814,0.100217537339463,0.0388509691174019,0.00254266518004095
0.091435305901265,0.0217985555538821,0.00113356594676542,0.0466931077768989,0.0219697299167825,0.000654681235423822
0.0928851809150253,0.0320888349526128,0.00167075045955702,0.0467648644232888,0.0217257239937188,0.00065639356410945
0.0719620466864344,0.0361149337845856,0.00169784971468368,0.0741993803754819,0.0268221930201579,0.001096734115981
0.067268166837068,0.0295109803114119,0.0012597379376096,0.0621007964547886,0.0272624408263561,0.00104998813630504
0.0635644769296358,0.0237068806912525,0.000867852343999772,0.0440774110732174,0.0181834230676132,0.000484957345433747
0.141953866578738,0.0541688735271343,0.00433248782024225,0.0683488019443175,0.0398636109874597,0.00186786364498995
0.0920081383954899,0.0344899317740572,0.00182485516377515,0.0798089142924803,0.0366685402437913,0.00199694268079283
0.117527871609664,0.0389301042986181,0.00313958604077921,0.0625168915164658,0.0255955095956991,0.00101049886102105
0.12636472027496,0.0366106765761833,0.00323065420804289,0.0438241442093138,0.030366290727195,0.000994353328075856
0.12532547462495,0.0335104158281377,0.00247908181862919,0.0423610494622327,0.025786940335433,0.000860516630430361
0.135185792207516,0.0328451759138764,0.00269028649017016,0.0499917236691798,0.024121288893673,0.000820962931694709
0.142413843637034,0.0446902001707513,0.00398618359117005,0.0842041064028549,0.0368785608376154,0.00189101208798917
0.124359238783415,0.0517098438365268,0.00382076585123622,0.10394862856367,0.042439701982074,0.00317690859820418
0.153352398727886,0.039088103890468,0.00350684391298385,0.0493744546174912,0.0189852103981597,0.000550234899801108
0.09472351648029,0.0352274286162899,0.00214419900239222,0.0393339495936433,0.0223711733267524,0.00066956938853245
0.121159444865614,0.0517052040273085,0.0045297774625235,0.0731580116391356,0.0286572931032614,0.00131574433554257
0.0502348023304577,0.0276895695509112,0.00108313161882564,0.0636967047630927,0.0265051798864539,0.001090854394093
0.0987807125588298,0.0326994485880963,0.0020948118409718,0.0447062022243319,0.0164439462978685,0.000493754533013029
0.14141228445758,0.0359468095430031,0.00284719504627708,0.0682705785018103,0.0330520193586931,0.00158764254624341
0.0860355315262664,0.0415198552726059,0.00261595163778624,0.0564749535705995,0.0347918750667471,0.00147542029576035
0.104048118678502,0.0321127174254087,0.00198043421232056,0.0872472360486639,0.0303318138735523,0.00153242027859803
0.0586640200394432,0.0303070183364083,0.00131350448000864,0.0602617941718868,0.0293042151171478,0.00120398752861681
0.124331953268845,0.0521278737273176,0.00420417844410708,0.0647507126884534,0.0273559759271783,0.00114135083540619
0.133800757929473,0.0540623232380213,0.00431367640888372,0.0708325642756149,0.039780490502907,0.00198318074719545
0.18721033030306,0.0469114657539094,0.00644547317746344,0.0812876716846027,0.025048489732068,0.00124800641798343
0.141617965008684,0.0451547967682001,0.00424736531614035,0.0724780853478024,0.0395848378949037,0.00198136493458359
0.0676650173504652,0.0299225923091624,0.00119560223960486,0.115881260854026,0.0451600695688664,0.00311814614692727
0.127194825975181,0.0383722256091358,0.00329693787503978,0.0471241580472556,0.0295778203663015,0.000955601834669289
0.101950348461478,0.0338235104160053,0.00216686728766642,0.0513148231637202,0.0158181497382736,0.000472378065738964
0.102489060300886,0.0496351238683296,0.0035201274509853,0.0906231930658811,0.0387102566474589,0.00211214646875446
0.120159399392091,0.0377002685524829,0.00263401080632267,0.0581464794172495,0.0300525974489894,0.00129283974258927
0.0458257878900813,0.0201723445588382,0.000609111267359324,0.0393189241147084,0.0183729047106057,0.000506124857919659
0.0878086724265088,0.0298186474452584,0.00162828481015564,0.0668428507750861,0.0212442335978909,0.00083459910377928
0.116868043321614,0.0471543971511955,0.00336598779967414,0.0738070216776685,0.033389936140313,0.00161482842267865
0.0679812959087385,0.0338190411018088,0.00152110691052509,0.0498647729622266,0.0262836628684076,0.000938150364667695
0.119498130957762,0.0346948860255383,0.00268656497762554,0.0631083462645696,0.0248615427205156,0.000933183693229156
0.110728087960464,0.0438016731997622,0.00279827193877888,0.0815485941257694,0.0382504231325482,0.0020836736762385
0.093713518756196,0.033927797439549,0.00221543593428834,0.0470445548345551,0.0192644468304593,0.000575625543734931
0.0969964628439447,0.0319280790046194,0.00199698870682726,0.081257918780302,0.0297629922419661,0.0014089291387675
0.13918815435305,0.0521681364122631,0.00468959555248951,0.0688201445061414,0.0342411870992132,0.00178102057054072
0.0858227155719024,0.0359948662392565,0.0019692976428195,0.0570983219828453,0.0272841694334859,0.000990351128137839
0.0892043467172885,0.0428623474973861,0.00269424039111691,0.0953579008132189,0.0435727775017075,0.00266276512510313
