"V1","V2","V3","V4","V5","V6"
0.0162282985204456,1.86571229009724,3.66390120286314,1097.68962222649,2386.32112673578,4006.82149749181
1.01577530550662,3.66037291109296,5.10283096699322,728.627873469145,2196.43758978251,3760.90778497634
0.08717561894764,0.686839019082527,5.73206059912809,540.058828669016,1305.31955272205,2393.8636365751
3.73673932415386,10.3265065630612,11.1278792871262,492.444197340661,1204.75006300539,2001.49936879376
5.33678126160316,10.6738900951841,10.8302180775722,891.677831055846,2445.839657219,3899.30010003756
0.0859427846510243,0.921905336335385,1.8608396403838,637.988972582886,1807.43722754577,3056.93692724574
0.685940462666395,4.78457872413401,7.11238914485648,746.101908682834,1610.70026552672,2318.15293820375
0.919772392196592,0.934072930549974,1.10994094570151,785.461099129272,2129.88753696944,3281.9383099315
3.3266549917189,3.49797733745572,5.37541091592175,417.769176438211,1283.78510882677,2169.6549213324
0.0948678483468939,7.87001905938587,8.9209495509358,621.216992466783,1643.26946606863,2978.88867004833
1.18554295041599,1.99368720376197,5.54469031774897,603.409374668397,1465.61914578599,2534.63540767837
0.695357807213441,2.44273235710352,2.93307080633303,778.322250955124,2003.88687253337,3352.2234628105
0.955790991283266,3.40208883357354,3.95251734383282,1058.42977523299,2227.95508460484,3874.56299513131
2.15895743947362,3.73548364741691,5.06529903729552,738.37161090743,1805.58869297486,3463.29946846144
0.00920712009610725,0.688325066520065,1.19856810961346,820.492550248099,1706.1155442989,2916.12723216463
0.404009344912765,2.3213445747765,3.59990385918809,1118.54626333071,2253.89445594627,3152.20771418809
0.229637175423022,1.99578588653867,3.42264669141468,429.901769697577,1309.4694593835,2044.82136856693
1.03516446806179,1.71802591515052,4.05717333110579,665.326641168801,1975.79942905223,2961.36503423551
0.0995330011228361,0.245997695887127,7.18233222361187,641.749498665595,1436.06544083903,2356.50503301045
1.15607579673997,1.47408685100709,3.64385264901057,727.295272170816,1896.45755524314,2910.89660324569
1.29495290004411,1.30203816507083,1.59417502937004,921.542835990578,2426.49178240679,4043.43856437287
1.66057169416217,4.25461947698523,4.63652863732887,606.898031437152,1892.23547220849,3090.37400337984
0.0601256671091051,0.725952446987776,2.37191254772233,689.89452327507,1644.78133169348,2613.17446500805
0.188009895831101,0.811782476515873,0.88542417955432,635.055904607142,1475.49372576216,2323.66271489567
0.86810598712168,5.68818119264597,8.00563458370925,530.040401930838,1292.81705626694,2123.81090372692
0.671633548377258,1.34512377672536,2.26954709835672,855.862517724578,1927.67373483746,3138.06445812515
1.27406653135017,1.73957881708429,2.60018226491775,530.958716549005,1519.52890796879,2681.70352264654
0.977611528385751,1.65214886316971,3.55247769369271,471.366885138746,981.581208242124,1621.97235932115
0.000973857059534566,2.44881132567707,6.42339273368634,884.67156492487,1915.7876810349,2755.4359353045
0.00597590842858153,1.21458654300295,1.46964096550073,617.246261934667,1579.80283635275,2470.88008171791
0.871660012418261,4.47783290131429,4.71439434142803,706.012002954513,1910.15525172843,2871.04299595709
1.59542638567859,1.68502225055136,1.78970657163381,704.820474226508,1624.33735111278,2722.76126790416
0.0794087715651131,0.875748074134208,2.56596575827234,952.159951378109,1903.8321826889,3101.16754479935
5.52253178250317,7.82479005252162,10.1847299238066,765.982364367355,1837.03339566604,2973.05584680066
0.144664499531473,5.72501144445869,8.03791785160365,394.11361591172,1081.25791997165,2021.79294739248
0.667168502300683,9.91908185668353,11.0722970864717,638.37472946255,1797.59241095707,2553.39367114962
0.332647440673554,1.421064960889,2.50912499808373,872.875571051117,2427.70368436239,3684.91112889917
0.0424816738809568,1.10532513713588,3.26487711589061,802.063756121309,2265.85931341004,3819.42041202388
0.192130695539163,0.50015558146697,1.49055947816805,551.309019299039,1326.21153983754,2598.40737185723
0.00662800626719218,1.68836804121111,2.46837308390104,644.948722746192,1379.11026602418,2239.7334655186
0.419798827674413,3.83297441112518,4.85825658815429,688.170442565686,1309.63226294231,2121.56062688222
0.144862120072276,0.259514500714886,0.366273985374391,494.421248233221,1460.19031739076,2358.16454967649
0.000835779959516003,1.70864939435432,4.73901305244817,797.896422295011,1862.64809894076,2900.2948804385
0.357947097818624,3.71085859716277,4.47575042653853,557.293562069091,1480.22015117458,2307.7242917675
0.0230219589880107,1.40201600230967,1.66667019892748,660.273110116865,1412.94071068667,2344.4857611919
0.0610496685171711,0.941494524097379,4.59169778379783,514.406082918033,1216.7850242142,1827.96519140168
0.0315781448316557,2.58278793718091,2.76602512140926,573.845021084636,1414.67158957345,2043.43939343225
0.671406947592686,4.32289021131828,6.24666896953522,499.105478996669,1189.87858596239,2181.81849827061
0.0015439283104115,2.48456583740335,5.16860434107093,768.723220641814,1585.75101031806,2761.0512164013
0.541302448499664,1.4620958294181,2.00540918825936,607.221102130802,1653.63553631679,3000.74070528302
3.87166872624084,3.87045788180376,6.34025622165291,1000.6965361544,2347.73787356007,3930.04143976352
1.34083289386194,1.87157507191887,3.41827397778479,754.848429448238,1721.21416285078,2664.3841401874
